FICE,College,State,Public_Private,Avg_Math_SAT,Avg_Verbal_SAT,Avg_Combined_SAT,Avg_ACT,First_Quartile_Math_SAT,Third_Quartile_Math_SAT,First_Quartile_Verbal_SAT,Third_Quartile_Verbal_SAT,First_Quartile_ACT,Third_Quartile_ACT,Applications_Received,Applicants_Accepted,New_Students_Enrolled,Pct_New_Students_Top_10,Pct_New_Students_Top_25,Fulltime_Undergraduates,Parttime_Undergraduates,In_State_Tuition,Out_Of_State_Tuition,Room_And_Board,Room_Costs,Board_Costs,Additional_Fees,Estimated_Book_Costs,Estimated_Personal_Spending,Pct_Faculty_PhD,Pct_Faculty_Terminal_Degree,Student_Faculty_Ratio,Pct_Alumni_Donate,Instructional_Expenditure_Per_Student,Graduation_Rate
2005,Nicholls State University,LA,1,-1.0,-1.0,-1.0,19.0,-1.0,-1.0,-1.0,-1.0,16.0,21.0,2020.0,1898.0,1092.0,-1.0,-1.0,4921.0,1338.0,1980.0,4572.0,2550.0,-1.0,-1.0,37.0,600.0,2307.0,65.0,65.0,21.8,19.0,4466.0,36.0
2006,Grambling State University,LA,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,18.0,4847.0,3518.0,1900.0,27.0,65.0,6567.0,261.0,1044.0,1044.0,1306.0,775.0,531.0,12.0,500.0,1200.0,46.0,44.0,24.6,19.0,5034.0,58.0
2007,Louisiana College,LA,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.0,23.0,2013.0,1053.0,212.0,33.0,61.0,912.0,158.0,5150.0,5150.0,3036.0,-1.0,-1.0,420.0,500.0,1655.0,64.0,74.0,10.5,11.0,7547.0,59.0
2008,Louisiana Tech University,LA,1,-1.0,-1.0,-1.0,22.0,-1.0,-1.0,-1.0,-1.0,19.0,25.0,2397.0,2144.0,1525.0,22.0,45.0,6720.0,1822.0,2262.0,3957.0,2325.0,1245.0,1080.0,-1.0,618.0,1656.0,66.0,77.0,20.0,13.0,4546.0,45.0
2010,Louisiana State University at Baton Rouge,LA,1,529.0,468.0,997.0,23.0,460.0,610.0,400.0,540.0,20.0,26.0,5996.0,4993.0,3079.0,29.0,57.0,16269.0,3757.0,2625.0,5925.0,2980.0,1720.0,1260.0,75.0,600.0,2242.0,83.0,87.0,15.9,11.0,6741.0,37.0
2013,Louisiana State University at Shreveport,LA,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,22.0,675.0,645.0,500.0,-1.0,-1.0,2413.0,1477.0,1950.0,4990.0,1680.0,-1.0,1680.0,130.0,617.0,2307.0,62.0,75.0,18.1,19.0,4287.0,35.0
2015,University of New Orleans,LA,1,500.0,447.0,947.0,21.0,-1.0,-1.0,-1.0,-1.0,18.0,23.0,2406.0,2139.0,1501.0,-1.0,-1.0,8158.0,3643.0,2362.0,5154.0,3116.0,1557.0,1566.0,-1.0,800.0,1790.0,75.0,75.0,17.9,11.0,5260.0,19.0
2016,Loyola University,LA,2,540.0,510.0,1050.0,25.0,480.0,590.0,440.0,570.0,23.0,27.0,1891.0,1698.0,719.0,24.0,80.0,2740.0,761.0,11100.0,11100.0,5870.0,2980.0,2890.0,190.0,600.0,750.0,77.0,88.0,11.7,14.0,9456.0,53.0
2017,McNeese State University,LA,1,-1.0,-1.0,-1.0,19.0,-1.0,-1.0,-1.0,-1.0,16.0,21.0,2066.0,2031.0,1525.0,-1.0,-1.0,6020.0,1317.0,1966.0,3450.0,2310.0,1110.0,1200.0,-1.0,650.0,1608.0,69.0,73.0,21.1,12.0,3976.0,34.0
2020,Northeast Louisiana University,LA,1,-1.0,-1.0,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,16.0,22.0,2963.0,2814.0,1840.0,-1.0,41.0,8718.0,1707.0,1644.0,3804.0,1980.0,-1.0,-1.0,282.0,617.0,1655.0,57.0,61.0,20.6,17.0,4092.0,21.0
2021,Northwestern State University of Louisiana,LA,1,-1.0,-1.0,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,16.0,22.0,2671.0,2671.0,1330.0,-1.0,-1.0,5742.0,1969.0,2040.0,4040.0,2216.0,1236.0,980.0,143.0,500.0,1600.0,67.0,69.0,29.5,11.0,4587.0,33.0
2023,Our Lady of Holy Cross College,LA,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,246.0,217.0,171.0,-1.0,-1.0,674.0,472.0,4400.0,4400.0,-1.0,-1.0,-1.0,95.0,534.0,-1.0,72.0,83.0,16.1,19.0,5053.0,73.0
2024,Southeastern Louisiana University,LA,1,-1.0,-1.0,-1.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3247.0,3247.0,2297.0,-1.0,-1.0,9724.0,2192.0,1910.0,3854.0,2230.0,1030.0,1200.0,-1.0,250.0,-1.0,61.0,61.0,24.3,13.0,3666.0,29.0
2026,Southern University at New Orleans,LA,1,-1.0,-1.0,-1.0,17.0,-1.0,-1.0,-1.0,-1.0,10.0,18.0,900.0,900.0,490.0,10.0,30.0,2911.0,1089.0,1451.0,3009.0,-1.0,-1.0,-1.0,-1.0,600.0,-1.0,62.0,68.0,19.6,19.0,4355.0,35.0
2029,Tulane University,LA,2,-1.0,-1.0,-1.0,-1.0,560.0,670.0,490.0,616.0,-1.0,-1.0,7033.0,5125.0,1223.0,47.0,75.0,4941.0,1534.0,19040.0,19040.0,5950.0,2690.0,3260.0,510.0,350.0,800.0,98.0,98.0,9.1,21.0,16920.0,74.0
2031,University of Southwestern Louisiana,LA,1,-1.0,-1.0,-1.0,19.0,-1.0,-1.0,-1.0,-1.0,16.0,21.0,4299.0,4250.0,2664.0,-1.0,-1.0,11767.0,3219.0,1898.0,4898.0,2082.0,-1.0,-1.0,-1.0,560.0,-1.0,63.0,67.0,22.7,9.0,4099.0,30.0
2032,Xavier University of Louisiana,LA,2,469.0,438.0,890.0,21.0,395.0,535.0,375.0,496.0,18.0,23.0,2097.0,1915.0,695.0,34.0,61.0,2793.0,166.0,6900.0,6900.0,4200.0,-1.0,-1.0,200.0,617.0,781.0,67.0,75.0,14.4,20.0,8323.0,49.0
9636,Southern University and A & M College,LA,1,-1.0,-1.0,-1.0,17.0,-1.0,-1.0,-1.0,-1.0,14.0,18.0,2431.0,2416.0,1711.0,37.0,45.0,7534.0,775.0,2028.0,3950.0,2982.0,1208.0,1508.0,-1.0,600.0,600.0,50.0,50.0,15.9,19.0,5244.0,33.0
2114,American International College,MA,2,-1.0,-1.0,-1.0,-1.0,380.0,510.0,370.0,490.0,-1.0,-1.0,1420.0,1093.0,220.0,9.0,22.0,1018.0,287.0,8700.0,8700.0,4780.0,4780.0,-1.0,480.0,450.0,1400.0,78.0,84.0,14.7,19.0,7355.0,69.0
2115,Amherst College,MA,2,685.0,639.0,1324.0,25.0,640.0,740.0,600.0,690.0,28.0,32.0,4302.0,992.0,418.0,83.0,96.0,1593.0,5.0,19760.0,19760.0,5300.0,2650.0,2650.0,272.0,660.0,1598.0,93.0,98.0,8.4,63.0,21424.0,100.0
2117,Anna Maria College,MA,2,-1.0,-1.0,-1.0,-1.0,420.0,490.0,410.0,480.0,-1.0,-1.0,350.0,283.0,82.0,9.0,34.0,367.0,406.0,10800.0,10800.0,4835.0,-1.0,-1.0,550.0,500.0,-1.0,45.0,45.0,11.7,13.0,5982.0,82.0
2118,Assumption College,MA,2,-1.0,-1.0,-1.0,-1.0,430.0,530.0,400.0,500.0,-1.0,-1.0,2135.0,1700.0,491.0,23.0,59.0,1708.0,689.0,12000.0,12000.0,5920.0,-1.0,-1.0,125.0,500.0,500.0,93.0,93.0,13.8,30.0,7100.0,88.0
2120,Merrimack College,MA,2,520.0,480.0,1000.0,-1.0,470.0,530.0,430.0,520.0,-1.0,-1.0,1981.0,1541.0,514.0,18.0,36.0,1927.0,1084.0,12500.0,12500.0,6200.0,2750.0,3450.0,175.0,375.0,1000.0,73.0,75.0,16.8,22.0,8707.0,80.0
2121,Babson College,MA,2,-1.0,-1.0,-1.0,-1.0,520.0,630.0,430.0,530.0,-1.0,-1.0,2007.0,1139.0,407.0,30.0,68.0,1680.0,-1.0,16600.0,16600.0,6985.0,2495.0,4490.0,660.0,500.0,1045.0,93.0,93.0,16.8,18.0,15286.0,94.0
2124,Bentley College,MA,2,-1.0,-1.0,-1.0,-1.0,480.0,600.0,400.0,500.0,-1.0,-1.0,3466.0,2330.0,640.0,20.0,60.0,3095.0,1533.0,13800.0,13800.0,5510.0,2730.0,2780.0,65.0,630.0,850.0,87.0,87.0,17.5,20.0,10941.0,82.0
2126,Berklee College of Music,MA,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1975.0,1516.0,712.0,-1.0,-1.0,2223.0,304.0,11550.0,11550.0,6990.0,-1.0,-1.0,385.0,400.0,1115.0,15.0,54.0,10.2,2.0,9719.0,38.0
2128,Boston College,MA,2,-1.0,-1.0,-1.0,-1.0,600.0,690.0,520.0,610.0,-1.0,-1.0,13112.0,6179.0,2154.0,66.0,94.0,8807.0,-1.0,16640.0,16640.0,6960.0,3130.0,3830.0,448.0,500.0,1300.0,95.0,95.0,16.6,27.0,10989.0,90.0
2130,Boston University,MA,2,600.0,550.0,1150.0,26.0,550.0,650.0,500.0,600.0,24.0,29.0,20192.0,13007.0,3810.0,45.0,80.0,14971.0,3113.0,18420.0,18420.0,6810.0,3920.0,2890.0,270.0,475.0,1025.0,80.0,81.0,11.9,16.0,16836.0,72.0
2132,Bradford College,MA,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,443.0,330.0,151.0,5.0,36.0,453.0,42.0,14080.0,14080.0,6270.0,3500.0,2750.0,260.0,500.0,900.0,57.0,80.0,10.2,21.0,15387.0,46.0
2133,Brandeis University,MA,2,-1.0,-1.0,-1.0,-1.0,570.0,690.0,530.0,640.0,-1.0,-1.0,4186.0,2743.0,740.0,48.0,77.0,2819.0,62.0,19380.0,19380.0,6750.0,3500.0,3250.0,450.0,410.0,1000.0,90.0,97.0,9.8,24.0,17150.0,84.0
2139,Clark University,MA,2,-1.0,-1.0,-1.0,-1.0,500.0,630.0,440.0,560.0,-1.0,-1.0,2887.0,2059.0,457.0,30.0,61.0,1928.0,296.0,17500.0,17500.0,4200.0,2000.0,2200.0,440.0,500.0,950.0,94.0,95.0,10.5,35.0,11951.0,79.0
2140,Elms College,MA,2,450.0,440.0,890.0,-1.0,420.0,440.0,420.0,440.0,-1.0,-1.0,245.0,208.0,125.0,23.0,46.0,544.0,436.0,11800.0,11800.0,4765.0,4765.0,-1.0,400.0,450.0,1700.0,71.0,71.0,11.3,21.0,8952.0,86.0
2141,College of the Holy Cross,MA,2,627.0,573.0,1200.0,-1.0,590.0,670.0,550.0,640.0,-1.0,-1.0,2994.0,1691.0,659.0,70.0,95.0,2675.0,22.0,18000.0,18000.0,6300.0,6300.0,-1.0,355.0,400.0,900.0,92.0,96.0,11.3,55.0,12138.0,95.0
2143,Curry College,MA,2,420.0,390.0,810.0,-1.0,340.0,460.0,340.0,450.0,-1.0,-1.0,1224.0,936.0,283.0,5.0,25.0,891.0,332.0,13600.0,13600.0,5450.0,3050.0,2400.0,500.0,600.0,-1.0,39.0,39.0,8.7,17.0,11992.0,58.0
2145,Eastern Nazarene College,MA,2,512.0,468.0,980.0,-1.0,440.0,580.0,410.0,530.0,-1.0,-1.0,516.0,409.0,200.0,17.0,40.0,1238.0,30.0,8770.0,8770.0,3500.0,3500.0,-1.0,590.0,450.0,700.0,58.0,58.0,17.3,17.0,6430.0,70.0
2146,Emerson College,MA,2,505.0,515.0,1020.0,-1.0,450.0,570.0,460.0,570.0,-1.0,-1.0,1849.0,1228.0,492.0,19.0,51.0,2025.0,169.0,15200.0,15200.0,7782.0,4590.0,3192.0,348.0,500.0,933.0,71.0,88.0,18.0,19.0,10602.0,62.0
2148,Endicott College,MA,2,401.0,381.0,782.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1000.0,858.0,319.0,10.0,29.0,665.0,298.0,11455.0,11455.0,6130.0,-1.0,-1.0,250.0,400.0,1000.0,33.0,59.0,12.3,14.0,7729.0,-1.0
2153,Gordon College,MA,2,509.0,483.0,992.0,-1.0,440.0,580.0,420.0,540.0,-1.0,-1.0,674.0,565.0,282.0,25.0,54.0,1151.0,39.0,12200.0,12200.0,4070.0,1470.0,2600.0,520.0,400.0,1200.0,73.0,82.0,14.2,32.0,9226.0,66.0
2155,Harvard University,MA,2,-1.0,-1.0,-1.0,-1.0,680.0,770.0,630.0,720.0,-1.0,-1.0,13865.0,2165.0,1606.0,90.0,100.0,6862.0,320.0,18485.0,18485.0,6410.0,3370.0,3040.0,1335.0,500.0,1920.0,97.0,97.0,9.9,52.0,37219.0,100.0
2158,Lasell College,MA,2,390.0,410.0,800.0,-1.0,320.0,430.0,340.0,440.0,-1.0,-1.0,618.0,540.0,171.0,8.0,21.0,470.0,59.0,11475.0,11475.0,6200.0,-1.0,-1.0,525.0,600.0,2150.0,32.0,56.0,9.1,23.0,10066.0,-1.0
2160,Lesley College,MA,2,435.0,411.0,846.0,-1.0,370.0,490.0,360.0,470.0,-1.0,-1.0,244.0,198.0,82.0,12.0,33.0,1134.0,336.0,11700.0,11700.0,5300.0,2100.0,3200.0,120.0,550.0,805.0,71.0,88.0,27.8,18.0,8694.0,58.0
2161,University of Massachusetts at Lowell,MA,1,504.0,447.0,951.0,-1.0,440.0,550.0,400.0,490.0,-1.0,-1.0,3986.0,3026.0,1093.0,8.0,29.0,5740.0,4182.0,4694.0,9838.0,4164.0,1774.0,2390.0,-1.0,500.0,1160.0,81.0,84.0,16.1,19.0,7607.0,53.0
2178,Massachusetts Institute of Technology,MA,2,742.0,639.0,1381.0,31.0,720.0,780.0,570.0,690.0,29.0,33.0,6411.0,2140.0,1078.0,96.0,99.0,4481.0,28.0,20100.0,20100.0,5975.0,3200.0,2775.0,600.0,725.0,1600.0,99.0,99.0,10.1,35.0,33541.0,94.0
2183,Bridgewater State College,MA,1,482.0,441.0,923.0,-1.0,425.0,520.0,390.0,480.0,-1.0,-1.0,4915.0,3340.0,1064.0,4.0,21.0,5356.0,1502.0,1408.0,5542.0,3991.0,2291.0,1700.0,2014.0,500.0,1750.0,73.0,74.0,17.1,19.0,4666.0,51.0
2184,Fitchburg State College,MA,1,467.0,424.0,891.0,-1.0,410.0,510.0,370.0,460.0,-1.0,-1.0,2857.0,2090.0,577.0,5.0,20.0,2879.0,1412.0,1408.0,5542.0,4030.0,2330.0,1700.0,1826.0,450.0,1555.0,71.0,77.0,14.7,26.0,4861.0,57.0
2185,Framingham State College,MA,1,474.0,437.0,911.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4141.0,2316.0,586.0,7.0,28.0,3248.0,1969.0,1380.0,5244.0,3366.0,2110.0,1256.0,1796.0,500.0,600.0,68.0,68.0,21.2,19.0,7729.0,-1.0
2187,North Adams State College,MA,1,470.0,427.0,897.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1563.0,1005.0,240.0,1.0,19.0,1380.0,136.0,1408.0,5542.0,4330.0,2400.0,1930.0,2147.0,500.0,1000.0,65.0,71.0,14.2,17.0,6562.0,57.0
2188,Salem State College,MA,1,416.0,386.0,802.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3973.0,3168.0,1334.0,-1.0,-1.0,5625.0,3416.0,1408.0,5542.0,3514.0,1564.0,1950.0,1650.0,375.0,650.0,55.0,58.0,21.0,15.0,4386.0,45.0
2189,Westfield State College,MA,1,460.0,420.0,880.0,-1.0,400.0,500.0,400.0,400.0,-1.0,-1.0,3100.0,2150.0,825.0,3.0,20.0,3234.0,941.0,1408.0,5542.0,3788.0,2600.0,1188.0,1746.0,500.0,1300.0,75.0,79.0,15.7,20.0,4222.0,65.0
2190,Worcester State College,MA,1,436.0,400.0,832.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2197.0,1515.0,543.0,4.0,26.0,3089.0,2029.0,2663.0,6797.0,3900.0,2660.0,1240.0,1255.0,500.0,1200.0,60.0,60.0,21.0,14.0,4469.0,40.0
2192,Mount Holyoke College,MA,2,571.0,549.0,1120.0,27.0,535.0,635.0,480.0,605.0,-1.0,-1.0,1800.0,1314.0,526.0,47.0,79.0,1891.0,40.0,19300.0,19300.0,5700.0,2800.0,2900.0,735.0,750.0,750.0,79.0,91.0,9.0,51.0,18359.0,84.0
2193,Mount Ida College,MA,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4750.0,4041.0,795.0,-1.0,-1.0,1501.0,334.0,9810.0,9810.0,6890.0,6890.0,-1.0,290.0,300.0,-1.0,32.0,69.0,13.5,3.0,5025.0,77.0
2197,Nichols College,MA,2,437.0,377.0,814.0,-1.0,380.0,500.0,330.0,420.0,-1.0,-1.0,780.0,702.0,218.0,6.0,21.0,707.0,693.0,9744.0,9744.0,5624.0,2812.0,2812.0,200.0,400.0,1000.0,83.0,83.0,27.7,19.0,7729.0,-1.0
2199,Northeastern University,MA,2,531.0,467.0,998.0,23.0,460.0,600.0,410.0,520.0,20.0,26.0,11901.0,8492.0,2517.0,16.0,42.0,11160.0,10221.0,13380.0,13380.0,7425.0,3990.0,3435.0,186.0,600.0,1750.0,73.0,82.0,12.9,17.0,9563.0,46.0
2201,Pine Manor College,MA,2,391.0,373.0,764.0,20.0,320.0,450.0,330.0,420.0,17.0,23.0,354.0,323.0,125.0,-1.0,10.0,372.0,28.0,15190.0,15190.0,6480.0,3240.0,3240.0,675.0,400.0,500.0,46.0,71.0,8.9,26.0,14795.0,67.0
2206,Regis College,MA,2,452.0,429.0,881.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,427.0,385.0,143.0,18.0,38.0,581.0,533.0,12700.0,12700.0,5800.0,5800.0,-1.0,275.0,450.0,700.0,81.0,85.0,10.3,37.0,11758.0,84.0
2208,Simmons College,MA,2,480.0,460.0,940.0,24.0,420.0,550.0,410.0,550.0,22.0,26.0,1003.0,782.0,295.0,23.0,53.0,1144.0,160.0,16160.0,16160.0,6950.0,-1.0,-1.0,518.0,500.0,1200.0,74.0,81.0,8.9,33.0,14086.0,79.0
2209,Smith College,MA,2,-1.0,-1.0,-1.0,-1.0,550.0,650.0,520.0,630.0,25.0,30.0,2925.0,1598.0,632.0,51.0,88.0,2479.0,95.0,18820.0,18820.0,6390.0,-1.0,-1.0,163.0,500.0,1050.0,85.0,97.0,10.3,44.0,21199.0,90.0
2210,University of Massachusetts at Dartmouth,MA,1,482.0,423.0,905.0,-1.0,417.0,550.0,373.0,481.0,-1.0,-1.0,3347.0,2597.0,1006.0,10.0,37.0,4664.0,1630.0,1836.0,6919.0,4500.0,-1.0,-1.0,1999.0,500.0,1250.0,74.0,90.0,15.0,20.0,7462.0,56.0
2211,Springfield College,MA,2,480.0,420.0,900.0,-1.0,420.0,540.0,380.0,470.0,-1.0,-1.0,1888.0,1347.0,519.0,-1.0,-1.0,2160.0,131.0,9438.0,9438.0,4300.0,2100.0,2200.0,432.0,-1.0,-1.0,55.0,59.0,12.8,19.0,7729.0,76.0
2217,Stonehill College,MA,2,530.0,480.0,1010.0,-1.0,480.0,580.0,440.0,520.0,-1.0,-1.0,3646.0,2300.0,585.0,25.0,69.0,2022.0,926.0,12170.0,12170.0,6172.0,-1.0,-1.0,275.0,480.0,800.0,79.0,79.0,13.0,30.0,7495.0,97.0
2218,Suffolk University,MA,2,447.0,407.0,854.0,-1.0,380.0,520.0,350.0,470.0,-1.0,-1.0,1247.0,980.0,356.0,11.0,32.0,2207.0,814.0,10584.0,10584.0,-1.0,-1.0,-1.0,60.0,500.0,2400.0,95.0,95.0,13.3,15.0,9336.0,60.0
2219,Tufts University,MA,2,-1.0,-1.0,-1.0,-1.0,610.0,700.0,540.0,630.0,-1.0,-1.0,7614.0,3605.0,1205.0,60.0,90.0,4598.0,-1.0,19701.0,19701.0,5968.0,3038.0,2930.0,503.0,600.0,928.0,99.0,100.0,10.3,22.0,18981.0,92.0
2221,University of Massachusetts at Amherst,MA,1,-1.0,-1.0,-1.0,-1.0,460.0,590.0,410.0,520.0,-1.0,-1.0,14438.0,12414.0,3816.0,12.0,39.0,16282.0,1940.0,2220.0,8566.0,3897.0,1712.0,2185.0,3247.0,500.0,1400.0,88.0,92.0,16.7,15.0,10276.0,68.0
2222,University of Massachusetts at Boston,MA,1,468.0,427.0,895.0,-1.0,410.0,520.0,370.0,490.0,-1.0,-1.0,2237.0,1495.0,800.0,10.0,29.0,6034.0,4954.0,2220.0,8568.0,-1.0,-1.0,-1.0,2028.0,560.0,1221.0,86.0,88.0,14.5,10.0,10132.0,41.0
2224,Wellesley College,MA,2,630.0,600.0,1230.0,-1.0,580.0,690.0,550.0,660.0,-1.0,-1.0,2895.0,1249.0,579.0,80.0,96.0,2195.0,156.0,18345.0,18345.0,5995.0,3055.0,2940.0,360.0,500.0,700.0,94.0,98.0,10.6,51.0,21409.0,91.0
2226,Western New England College,MA,2,447.0,390.0,837.0,-1.0,380.0,510.0,340.0,440.0,-1.0,-1.0,1650.0,1471.0,409.0,7.0,21.0,1803.0,1116.0,8994.0,8994.0,5500.0,5500.0,-1.0,800.0,498.0,2065.0,74.0,97.0,15.4,15.0,8409.0,59.0
2227,Wheaton College,MA,2,550.0,530.0,1080.0,24.0,500.0,600.0,490.0,580.0,22.0,27.0,1738.0,1373.0,417.0,21.0,55.0,1335.0,30.0,18460.0,18460.0,5970.0,2900.0,3070.0,120.0,700.0,850.0,92.0,96.0,13.2,41.0,22704.0,71.0
2228,Wheelock College,MA,2,438.0,415.0,853.0,-1.0,360.0,500.0,340.0,460.0,-1.0,-1.0,399.0,335.0,161.0,-1.0,25.0,736.0,29.0,13472.0,13472.0,5528.0,5528.0,-1.0,-1.0,400.0,-1.0,74.0,74.0,9.6,40.0,12113.0,74.0
2229,Williams College,MA,2,-1.0,-1.0,-1.0,-1.0,650.0,740.0,600.0,710.0,29.0,32.0,4186.0,1245.0,526.0,81.0,96.0,1988.0,29.0,19629.0,19629.0,5790.0,2855.0,2935.0,141.0,500.0,1200.0,94.0,99.0,9.0,64.0,22014.0,99.0
2233,Worcester Polytechnic Institute,MA,2,660.0,540.0,1200.0,28.0,600.0,700.0,490.0,590.0,-1.0,-1.0,2768.0,2314.0,682.0,49.0,86.0,2802.0,86.0,15884.0,15884.0,5370.0,2790.0,2580.0,346.0,530.0,730.0,92.0,94.0,15.2,34.0,10774.0,82.0
4661,Hampshire College,MA,2,555.0,556.0,1111.0,-1.0,490.0,640.0,490.0,620.0,-1.0,-1.0,1342.0,998.0,309.0,26.0,56.0,1079.0,-1.0,20655.0,20655.0,5475.0,2000.0,3475.0,690.0,375.0,450.0,79.0,79.0,11.4,24.0,14276.0,62.0
9645,Simon's Rock College of Bard,MA,2,597.0,574.0,1171.0,-1.0,520.0,690.0,510.0,650.0,-1.0,-1.0,300.0,171.0,132.0,-1.0,-1.0,303.0,3.0,16900.0,16900.0,5620.0,2880.0,2740.0,2000.0,400.0,900.0,76.0,85.0,8.2,21.0,13311.0,84.0
29099,Wentworth Institute of Technology,MA,2,470.0,380.0,850.0,-1.0,400.0,540.0,390.0,430.0,-1.0,-1.0,1480.0,1257.0,452.0,6.0,25.0,2961.0,572.0,9850.0,9850.0,6050.0,6050.0,-1.0,-1.0,850.0,920.0,10.0,68.0,15.4,8.0,17858.0,64.0
1436,Capitol College,MD,2,460.0,420.0,880.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,90.0,35.0,10.0,52.0,282.0,331.0,8400.0,8400.0,2812.0,2812.0,-1.0,195.0,300.0,2134.0,10.0,50.0,12.1,24.0,7976.0,52.0
2062,Bowie State University,MD,1,384.0,357.0,741.0,-1.0,349.0,449.0,349.0,449.0,-1.0,-1.0,1643.0,882.0,407.0,-1.0,-1.0,2179.0,1089.0,2141.0,4869.0,4075.0,2384.0,1691.0,673.0,600.0,2200.0,57.0,77.0,22.0,5.0,7848.0,17.0
2065,College of Notre Dame of Maryland,MD,2,500.0,470.0,970.0,-1.0,440.0,580.0,410.0,540.0,-1.0,-1.0,457.0,356.0,177.0,35.0,61.0,667.0,1983.0,11180.0,11180.0,5620.0,-1.0,-1.0,100.0,600.0,700.0,64.0,64.0,11.5,32.0,7477.0,75.0
2067,Columbia Union College,MD,2,-1.0,-1.0,-1.0,-1.0,360.0,590.0,370.0,490.0,17.0,23.0,1301.0,957.0,101.0,13.0,34.0,514.0,466.0,9500.0,9500.0,3450.0,1950.0,1500.0,260.0,700.0,-1.0,47.0,49.0,13.9,19.0,9431.0,63.0
2068,Coppin State College,MD,1,393.0,370.0,763.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1478.0,723.0,381.0,-1.0,-1.0,1863.0,775.0,2600.0,5000.0,4540.0,4540.0,-1.0,94.0,500.0,700.0,69.0,69.0,16.3,19.0,7160.0,-1.0
2072,Frostburg State University,MD,1,476.0,426.0,902.0,-1.0,420.0,530.0,380.0,480.0,-1.0,-1.0,2916.0,2167.0,911.0,-1.0,-1.0,4147.0,449.0,2431.0,5428.0,4390.0,2280.0,2110.0,418.0,700.0,950.0,78.0,78.0,17.8,12.0,5491.0,54.0
2073,Goucher College,MD,2,572.0,539.0,1111.0,-1.0,510.0,630.0,470.0,610.0,-1.0,-1.0,1151.0,813.0,248.0,40.0,64.0,850.0,80.0,15588.0,15588.0,6174.0,4114.0,2060.0,100.0,500.0,1200.0,78.0,90.0,9.2,34.0,16623.0,77.0
2076,Hood College,MD,2,509.0,485.0,994.0,24.0,440.0,580.0,430.0,540.0,21.0,28.0,699.0,565.0,176.0,36.0,64.0,710.0,399.0,13960.0,13960.0,6040.0,-1.0,-1.0,150.0,450.0,690.0,82.0,88.0,14.4,34.0,12434.0,72.0
2077,Johns Hopkins University,MD,2,686.0,606.0,1292.0,30.0,660.0,740.0,560.0,660.0,-1.0,-1.0,8474.0,3446.0,911.0,75.0,94.0,3566.0,1569.0,18800.0,18800.0,6740.0,3815.0,2925.0,-1.0,500.0,1040.0,96.0,97.0,3.3,38.0,56233.0,90.0
2078,Loyola College,MD,2,563.0,507.0,1070.0,-1.0,510.0,620.0,460.0,580.0,-1.0,-1.0,4076.0,3137.0,738.0,25.0,54.0,3010.0,184.0,12990.0,12990.0,6300.0,-1.0,-1.0,190.0,600.0,900.0,86.0,88.0,14.7,27.0,9448.0,80.0
2083,Morgan State University,MD,1,444.0,427.0,871.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5892.0,3034.0,1358.0,20.0,80.0,4517.0,745.0,1794.0,4136.0,4640.0,-1.0,-1.0,643.0,550.0,-1.0,80.0,80.0,18.2,36.0,6867.0,29.0
2086,Mount Saint Mary's College,MD,2,510.0,460.0,970.0,-1.0,440.0,570.0,400.0,510.0,-1.0,-1.0,1321.0,1159.0,328.0,15.0,36.0,1243.0,79.0,12850.0,12850.0,6200.0,3100.0,3100.0,-1.0,550.0,900.0,77.0,82.0,12.8,36.0,8536.0,80.0
2091,Salisbury State University,MD,1,554.0,491.0,1045.0,22.0,520.0,620.0,440.0,540.0,21.0,24.0,4216.0,2290.0,736.0,20.0,52.0,4296.0,1027.0,2328.0,5130.0,4690.0,2190.0,2500.0,766.0,600.0,1450.0,73.0,75.0,17.9,18.0,5125.0,56.0
